uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,violence_detected
at://did:plc:c7fyaajddg3zwhnx4zjefowr/app.bsky.feed.post/3l3bsgvzgfd2m,bafyreihmoerd6svzajb6nqfzfnrdl6btxuuqvwpkynw4j3wamyfn2j3ksu,"Não voto em POA, mas estou na torcida.",2024-09-03T21:54:23Z,0,0,1,2024-09-03T21:54:23Z,crmorgan.bsky.social,NA,did:plc:c7fyaajddg3zwhnx4zjefowr,sem violência detectada
at://did:plc:yygjucnozdx55wtjlybnnhaf/app.bsky.feed.post/3l3n2wp2crl2p,bafyreie72mfkwawviyhkxm6r3xwhyqp2jxjxnk7sc6ssffdl35n6vl6kfi,POVO GAÚCHO! NÃO ESPEREM OUTRA TRAGÉDIA! NÃO REELEJAM OS CAUSADORES DE TANTA DESGRAÇA COMO VIMOS RECENTEMENTE! VOTEM 13! MARIA DO ROSÁRIO TEM ÓTIMAS PROPOSTAS! AVALIEM!,2024-09-08T09:25:40Z,0,0,1,2024-09-08T09:25:40Z,cyara2001.bsky.social,Cyara2001🚩,did:plc:yygjucnozdx55wtjlybnnhaf,sem violência detectada
at://did:plc:htjbxlap3lpqh4aoyekbsxkw/app.bsky.feed.post/3l3ayw67kdj2t,bafyreiesmu77ouonjyozecayrmgjfwgxka22zkxhifygbo5isximc6s7wm,Gostaria de ter nascido em POA só pra ter a felicidade de votar em vc. ❤️🚩,2024-09-03T14:17:37Z,0,0,0,2024-09-03T14:17:37Z,mariasouza57.bsky.social,Maria🚩🏳️‍🌈🎶,did:plc:htjbxlap3lpqh4aoyekbsxkw,sem violência detectada
at://did:plc:hpvj3dwh3b44vej3psd66wxz/app.bsky.feed.post/3l3eox2e5ag2o,bafyreih2a5gvcedpjunitwmkqxa6dju6vinhy4vfojlaacvdkyfmrf5am4,"𝐐𝐮𝐞𝐦 𝐯𝐨𝐭𝐚 𝐧𝐚 𝐌𝐚𝐫𝐢𝐚 𝐩𝐚𝐫𝐚 𝐚 𝐜𝐢𝐝𝐚𝐝𝐞 𝐦𝐞𝐥𝐡𝐨𝐫𝐚𝐫, 𝐯𝐨𝐭𝐚 𝐞 𝐬𝐞𝐠𝐮𝐞 𝐀𝐧𝐲 𝐌𝐨𝐫𝐚𝐞𝐬 𝟏𝟑𝟗𝟏𝟑. ✊🏽👇🏾

bsky.app/profile/anym...",2024-09-05T01:29:49Z,0,0,0,2024-09-05T01:29:49Z,anymoraes.bsky.social,Any Moraes 13913,did:plc:hpvj3dwh3b44vej3psd66wxz,sem violência detectada
at://did:plc:qsihltknfwvx5o34yrvgcwyi/app.bsky.feed.post/3l36zmerfsl22,bafyreie3h47qvjcac5cvm57mh27zt3xx47xgmypb2lroekfbzlydxct5qe,Tá faltando uma borboletinha aqui.,2024-09-02T19:23:13Z,0,0,1,2024-09-02T19:23:13Z,tobias.skyname.io,Tobias Aguiar ⭐,did:plc:qsihltknfwvx5o34yrvgcwyi,sem violência detectada
at://did:plc:hpvj3dwh3b44vej3psd66wxz/app.bsky.feed.post/3l3eoxywlpt2w,bafyreiaeq3uadyuop7xtle3g5pthauagqsfajjuvp4yioxobpox3dxidxi,"𝐐𝐮𝐞𝐦 𝐯𝐨𝐭𝐚 𝐧𝐚 𝐌𝐚𝐫𝐢𝐚 𝐩𝐚𝐫𝐚 𝐚 𝐜𝐢𝐝𝐚𝐝𝐞 𝐦𝐞𝐥𝐡𝐨𝐫𝐚𝐫, 𝐯𝐨𝐭𝐚 𝐞 𝐬𝐞𝐠𝐮𝐞 𝐀𝐧𝐲 𝐌𝐨𝐫𝐚𝐞𝐬 𝟏𝟑𝟗𝟏𝟑. ✊🏽👇🏾

bsky.app/profile/anym...",2024-09-05T01:30:21Z,0,0,0,2024-09-05T01:30:21Z,anymoraes.bsky.social,Any Moraes 13913,did:plc:hpvj3dwh3b44vej3psd66wxz,sem violência detectada
at://did:plc:wnprpc646djezsfmwxwxaswa/app.bsky.feed.post/3l37mmenuen2c,bafyreifdgokxw2wstwhuucpfhq64jlw6imwiv2u5wtdddac7vkyf5rfinm,#MariadoRosario13,2024-09-03T01:04:44Z,0,0,0,2024-09-03T01:04:44Z,ericks4ntos.bsky.social,Erick,did:plc:wnprpc646djezsfmwxwxaswa,sem violência detectada
at://did:plc:t7gocla5x454nt3fznp2eyc3/app.bsky.feed.post/3l37epr7kwj24,bafyreicpkxbymgsolci44nzc74bt6ghv4a25bvpcuqquaejp4vk77w267e,"As creches funcionam assim. Quem trabalha pelo salário mínimo não conseguem colocar os filhos, Ou filho. Quem ganha Bolsa e não trabalha ganha. E assim vivem a vida toda . Quem passou por isso já dá um like",2024-09-02T22:43:28Z,0,0,0,2024-09-02T22:43:28Z,emerim.bsky.social,NA,did:plc:t7gocla5x454nt3fznp2eyc3,sem violência detectada
at://did:plc:rv5s2v3al4xyaspf4ltz2san/app.bsky.feed.post/3l375wufgux2m,bafyreidioszhwmdp3mmkyslwrm47ukjy3ywworvnlltwxpkw5elhndhisa,"Toda eleição mesma promessa,  e o negócio só anda pra trás.",2024-09-02T20:42:10Z,0,0,0,2024-09-02T20:42:10Z,vanmota.bsky.social,NA,did:plc:rv5s2v3al4xyaspf4ltz2san,sem violência detectada
at://did:plc:pwcaw2t24xnn236b6fdkh3ug/app.bsky.feed.post/3l36zlytqnp2r,bafyreib6qqisfhd3n4slyafhzntxtf33akhslkdxyvexnheij3upbjcemu,@ptmilitancia.bsky.social seguir,2024-09-02T19:24:23Z,0,0,1,2024-09-02T19:24:23Z,zehche.bsky.social,Zé Che 🚩🚩🚩🇧🇷,did:plc:pwcaw2t24xnn236b6fdkh3ug,sem violência detectada
at://did:plc:nvpuoxauer4fkrtwpoj22azp/app.bsky.feed.post/3l3dmvitry42t,bafyreiaal7p4mt5qvrmwcqkae6u5hu5cbpgemudd5cj7iv522cvkqaki34,Essa pauta é fundamental!,2024-09-04T15:20:30Z,0,0,0,2024-09-04T15:20:30Z,lucianagenro.bsky.social,Luciana Genro,did:plc:nvpuoxauer4fkrtwpoj22azp,sem violência detectada
at://did:plc:hpvj3dwh3b44vej3psd66wxz/app.bsky.feed.post/3l3eoyu6org2j,bafyreihaamtftogw2qypiiaek4siz2qy3g7nuvnkpz3nuhw2odyx6uomj4,"𝐐𝐮𝐞𝐦 𝐯𝐨𝐭𝐚 𝐧𝐚 𝐌𝐚𝐫𝐢𝐚 𝐩𝐚𝐫𝐚 𝐚 𝐜𝐢𝐝𝐚𝐝𝐞 𝐦𝐞𝐥𝐡𝐨𝐫𝐚𝐫, 𝐯𝐨𝐭𝐚 𝐞 𝐬𝐞𝐠𝐮𝐞 𝐀𝐧𝐲 𝐌𝐨𝐫𝐚𝐞𝐬 𝟏𝟑𝟗𝟏𝟑. ✊🏽👇🏾

bsky.app/profile/anym...",2024-09-05T01:30:49Z,0,0,0,2024-09-05T01:30:49Z,anymoraes.bsky.social,Any Moraes 13913,did:plc:hpvj3dwh3b44vej3psd66wxz,sem violência detectada
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l36zt7ssft22,bafyreigohmebajbze6ydt64rc6tu2ggokglw67ndtxjbvsnkayvcauixvi,"👏 Viva a Democracia 👏
|
🚨FAZ O L de Lula e tb faça o M de Maria do Rosário @mariadorosario.bsky.social para a prefeitura de Porto Alegre.
|
Parabéns: @lulaoficial.bsky.social @pt-brasil.bsky.social @ptnacamara.bsky.social",2024-09-02T19:28:28Z,0,0,1,2024-09-02T19:28:28Z,beto1berto.bsky.social,Beto,did:plc:66d4myypwtzbuvibzvhskqcj,sem violência detectada
at://did:plc:wsbd3xmcuaobadwxyjmvx27t/app.bsky.feed.post/3l36xkok72p2y,bafyreiede3vpxjx44m5t6skhak7quexwo4lgvg3755ojfx7mbshyovjhcq,"Acompanho todas as redes e vejo que o adversário principal, que acabou com POA, não recebe a devida atenção. 

De toda forma, campanha não se faz apenas com vídeo, dá muito bem para trabalhar e espalhar a campanha de outras formas.",2024-09-02T18:47:59Z,0,0,1,2024-09-02T18:47:59Z,hlicnarf.bsky.social,FRANCI L,did:plc:wsbd3xmcuaobadwxyjmvx27t,sem violência detectada
at://did:plc:y54eilo46e6clomlhr2rypgj/app.bsky.feed.post/3l36a5ohuzo2c,bafyreigpjivna4bstyi7newk7gwpsxrhdtijhxpxjrygxrtiwyfqlz2isy,"Responda com calma, está indo bem. 🚩🚩",2024-09-02T11:48:41Z,0,0,0,2024-09-02T11:48:41Z,beto19.bsky.social,Beto Pereira,did:plc:y54eilo46e6clomlhr2rypgj,sem violência detectada
at://did:plc:xrykbrmqr3vd3evpv7gmqivm/app.bsky.feed.post/3l36arne6ch2a,bafyreifmlj7owunxdag5o46iybf6qvlbmxgqpz4kvngsfxlr36onla6utu,#MariaDoRosário13 🚩🙏,2024-09-02T12:00:17Z,0,0,0,2024-09-02T12:00:17Z,lizete.bsky.social,Lizete Maciel,did:plc:xrykbrmqr3vd3evpv7gmqivm,sem violência detectada
at://did:plc:lmb3hu34sy3hskdhnbnqbllh/app.bsky.feed.post/3l36gd2c6ra25,bafyreiegdkgzsflo4mkjdyjbxjdpgqicawjn3xpm7yvujakeu2fyphup6i,"Já sei! Vai transformar Porto Alegre num paraíso. O discurso e as promessas serão as melhores,porém ela não tem experiência, orçamento e capacidade de fazer as mudanças. Além de ser traidora, votou contra a anistia da divida gaúcha.
ROSARIO NÃO",2024-09-02T13:39:29Z,0,0,0,2024-09-02T13:39:29Z,roarko.bsky.social,NA,did:plc:lmb3hu34sy3hskdhnbnqbllh,sem violência detectada
at://did:plc:llnwxuoymbezjcfunvjxjnlo/app.bsky.feed.post/3l36bmpvamk2q,bafyreiczpsgbpq3if3ic5shug2w5oizkvfajbms5fjcjezhqifj2mnhfze,"Estamos contigo, Maria do Rosario!
Vamos varrer o bolsonarismo e o primitivismo de melo.",2024-09-02T12:15:24Z,0,0,0,2024-09-02T12:15:24Z,leanz100.bsky.social,Leanz,did:plc:llnwxuoymbezjcfunvjxjnlo,sem violência detectada
at://did:plc:hpvj3dwh3b44vej3psd66wxz/app.bsky.feed.post/3l3eoz52p4222,bafyreihjfxxn2wn364u2wmqreatwq7tb3kvtcvoyd55kffdh5644syesc4,"𝐐𝐮𝐞𝐦 𝐯𝐨𝐭𝐚 𝐧𝐚 𝐌𝐚𝐫𝐢𝐚 𝐩𝐚𝐫𝐚 𝐚 𝐜𝐢𝐝𝐚𝐝𝐞 𝐦𝐞𝐥𝐡𝐨𝐫𝐚𝐫, 𝐯𝐨𝐭𝐚 𝐞 𝐬𝐞𝐠𝐮𝐞 𝐀𝐧𝐲 𝐌𝐨𝐫𝐚𝐞𝐬 𝟏𝟑𝟗𝟏𝟑. ✊🏽👇🏾

bsky.app/profile/anym...",2024-09-05T01:30:59Z,0,0,0,2024-09-05T01:30:59Z,anymoraes.bsky.social,Any Moraes 13913,did:plc:hpvj3dwh3b44vej3psd66wxz,sem violência detectada
at://did:plc:zh7rw5i5fjgae4ayqhqggqkm/app.bsky.feed.post/3l34cbvkabf2h,bafyreidaknv5rj7dvsm3coum4mmtd7ogza6lurhzovcqhhfuiicxl6qz3a,Que delícia não ter Bozonazista por perto!,2024-09-01T17:21:56Z,0,0,0,2024-09-01T17:21:56Z,gabrielpacificador.bsky.social,Aqui fascista não se cria!,did:plc:zh7rw5i5fjgae4ayqhqggqkm,sem violência detectada
at://did:plc:xrykbrmqr3vd3evpv7gmqivm/app.bsky.feed.post/3l32gskjg3m2l,bafyreic2cnelcb7go4oui2e53qxso7m2fqsli3kw2j6u2m6g3pkghiqr6i,#MariaÉ13,2024-08-31T23:37:30Z,0,0,3,2024-08-31T23:37:30Z,lizete.bsky.social,Lizete Maciel,did:plc:xrykbrmqr3vd3evpv7gmqivm,sem violência detectada
at://did:plc:wsbd3xmcuaobadwxyjmvx27t/app.bsky.feed.post/3l32lgs3o472k,bafyreiaa7hwqslc3zbnfsywsnnnkp62dju3vhtdzd3oyjd6p65ulqeb7em,"Maria, que tal ATACAR o Melo e fazer uma campanha de fatos em vez de paz e amor?",2024-09-01T01:00:25Z,1,0,2,2024-09-01T01:00:25Z,hlicnarf.bsky.social,FRANCI L,did:plc:wsbd3xmcuaobadwxyjmvx27t,sem violência detectada
at://did:plc:v4ktpwzycxgu2d4fpavvkwsq/app.bsky.feed.post/3l355vbfpaf2u,bafyreiddnvpnawylyz7icijwzgmrqoiwre5m7g5o7pk4jylv5binjt2vcy,Laranja batido,2024-09-02T01:35:58Z,0,0,0,2024-09-02T01:35:58Z,lucasssena.bsky.social,Lucas Sena,did:plc:v4ktpwzycxgu2d4fpavvkwsq,sem violência detectada
at://did:plc:v4ktpwzycxgu2d4fpavvkwsq/app.bsky.feed.post/3l34f2uy2le2j,bafyreih2sgfxyye2ifhdxu7v5wt466ix4wczc7a66ld4maxjt7thhxjuuy,Dá-lhe,2024-09-01T18:11:42Z,0,0,0,2024-09-01T18:11:42Z,lucasssena.bsky.social,Lucas Sena,did:plc:v4ktpwzycxgu2d4fpavvkwsq,sem violência detectada
at://did:plc:nvwqmtlbtixfes3jtqkv5iuf/app.bsky.feed.post/3l33wfcubxo2o,bafyreidv6tnrlskisgyny5ncpgoorv7hvf7bsy47kkmznsuy5ytnbpmbvm,Meu suco favorito é abacaxi e hortelã,2024-09-01T13:49:05Z,0,0,1,2024-09-01T13:49:05Z,jessicafroehlich.bsky.social,Jessica,did:plc:nvwqmtlbtixfes3jtqkv5iuf,sem violência detectada
at://did:plc:nsr4zc7mqyn7h2njaksvfgs4/app.bsky.feed.post/3l355my4uou25,bafyreibv4syvyj5sb4vtbfv6qf3qng43nwsarg3awgbsbozllo4ysmv4l4,🍔,2024-09-02T01:31:19Z,0,0,0,2024-09-02T01:31:19Z,abneralbqe.bsky.social,Abner Albuquerque,did:plc:nsr4zc7mqyn7h2njaksvfgs4,sem violência detectada
at://did:plc:nkrloy2waop2watvxeibs5e2/app.bsky.feed.post/3l32h2f3efi2c,bafyreidmus6qqepee2fdrcv6jem5pyjc5vvephh2pewkrgtmlne7bvkiti,Estou aqui também Wilmar,2024-08-31T23:41:52Z,0,0,1,2024-08-31T23:41:52Z,thizopazel.bsky.social,thizo pazel,did:plc:nkrloy2waop2watvxeibs5e2,sem violência detectada
at://did:plc:mfm64oz3aboqjy2t7fr2y66y/app.bsky.feed.post/3l32jx642qb24,bafyreidcskqnfvp4eh4ymyuxgbdtosoddegu3r2bzicvkiiip7lkxk64lu,NA,2024-09-01T00:33:47Z,0,0,1,2024-09-01T00:33:47Z,diogroo.bsky.social,Diogro,did:plc:mfm64oz3aboqjy2t7fr2y66y,sem violência detectada
at://did:plc:kfnzmlgtehwlhvz3tniye3xu/app.bsky.feed.post/3l34efc3phf2d,bafyreih4envlf7wlgklltdqaowkkjodxgmvscsjntfsh5565pepf5cjvfq,"Olha o processo de gentrificação no Delta do Jacuí.
Presta atenção, vão querer (aqueles mesmos do ""derruba Marchezan""), ficar com as ilhas, para construir torres!",2024-09-01T17:59:37Z,0,0,0,2024-09-01T17:59:37Z,cacofatofobia.bsky.social,Arcângelo,did:plc:kfnzmlgtehwlhvz3tniye3xu,sem violência detectada
at://did:plc:ieyb7ekxtijpl55cd6iivlr6/app.bsky.feed.post/3l32gncbhwa2w,bafyreieesq7yc337jex5zkkyqn7kzfge6frzl7iyk6reh7iff43rc7zj6q,Tô tomando um vinho! 🍷,2024-08-31T23:34:34Z,0,0,0,2024-08-31T23:34:34Z,malupsi.bsky.social,Malu Cruvinel🦋❤️⬅️⭐️🚩,did:plc:ieyb7ekxtijpl55cd6iivlr6,sem violência detectada
at://did:plc:i3gfchyoqxrpkkaogk5ux542/app.bsky.feed.post/3l32hnpq5d62i,bafyreiaibhirg5l6viz2ad7z4su77nok4ifj6aucqdz3mbdong62vi6qby,"O Bom Fim tá realmente ótimo hoje. E foi muito bom ter te visto por lá, Maria! Enche as pilhas aí e bora de volta pra luta!",2024-08-31T23:52:42Z,1,0,1,2024-08-31T23:52:42Z,somacueio.bsky.social,Soma CUEIO,did:plc:i3gfchyoqxrpkkaogk5ux542,sem violência detectada
at://did:plc:hpvj3dwh3b44vej3psd66wxz/app.bsky.feed.post/3l3eozdxzam26,bafyreidznoo4bahlkpflsbakwlxu2mbs5gv4ofjrk7tdncl734xyyhh6be,"𝐐𝐮𝐞𝐦 𝐯𝐨𝐭𝐚 𝐧𝐚 𝐌𝐚𝐫𝐢𝐚 𝐩𝐚𝐫𝐚 𝐚 𝐜𝐢𝐝𝐚𝐝𝐞 𝐦𝐞𝐥𝐡𝐨𝐫𝐚𝐫, 𝐯𝐨𝐭𝐚 𝐞 𝐬𝐞𝐠𝐮𝐞 𝐀𝐧𝐲 𝐌𝐨𝐫𝐚𝐞𝐬 𝟏𝟑𝟗𝟏𝟑. ✊🏽👇🏾

bsky.app/profile/anym...",2024-09-05T01:31:06Z,0,0,0,2024-09-05T01:31:06Z,anymoraes.bsky.social,Any Moraes 13913,did:plc:hpvj3dwh3b44vej3psd66wxz,sem violência detectada
at://did:plc:fgj3s6vrqz55nhtojn5tp3lm/app.bsky.feed.post/3l34eaaasg62u,bafyreie7iiabkzf6oaj5m54cdmdzsicp35nu5xinh7v6iwlyesttth2b7u,Força guerreira! POA precisa de vc!✊️🚩😘,2024-09-01T17:56:47Z,0,0,2,2024-09-01T17:56:47Z,coloradagaucha.bsky.social,Gaúcha Colorada,did:plc:fgj3s6vrqz55nhtojn5tp3lm,sem violência detectada
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3l36cg4tdos2g,bafyreievdp3s6bsz77ppmugovwvy3io6coztmyx444eq2hz6gy7beh6ely,Parabéns 🎈🎊🎉🍾!!,2024-09-02T12:29:38Z,0,0,0,2024-09-02T12:29:38Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,sem violência detectada
at://did:plc:dxrzx6v3wdwm6xjtpxd2cmyu/app.bsky.feed.post/3l32guql5g526,bafyreienahsgrwpodeqaevvhwvcqtbeyyi6zpe5swna7w3v6x3mt6iy5jm,👏🏾👏🏾👏🏾👏🏾,2024-08-31T23:41:00Z,0,0,0,2024-08-31T23:38:45Z,engeaudi.bsky.social,engeaudi 🟥🟥🟥🟥🟥🟥🟥,did:plc:dxrzx6v3wdwm6xjtpxd2cmyu,sem violência detectada
at://did:plc:a6iys74gdjxbokpivumdzo3c/app.bsky.feed.post/3l32ncsdq6n2i,bafyreidayyykoh6c3zpeajecquie3i5udeloy72ssbyspw3yqqqk6da5yq,Xis coração e suco de maracujá,2024-09-01T01:33:58Z,0,0,2,2024-09-01T01:33:58Z,olheiro26.bsky.social,Pesquisas eleitorais e análises- a mais completa página do país,did:plc:a6iys74gdjxbokpivumdzo3c,sem violência detectada
at://did:plc:a2w2zx6ban7x3p2ub4g67vm7/app.bsky.feed.post/3l32gsxtguv26,bafyreigko6baey3sabct4wgtycwv3yj4u4su6t7qnz5g46vtxfop7maefu,"Já virou tradição eu sair de show no Araújo, atravessar a Osvaldo e ir pegar um xis e um suco de limão na Lancheria pra jantar em casa. 😅",2024-08-31T23:37:45Z,0,0,1,2024-08-31T23:37:45Z,natycassal.bsky.social,Natasha Cassal,did:plc:a2w2zx6ban7x3p2ub4g67vm7,sem violência detectada
at://did:plc:6oybvqem6xfizndzrpsu45do/app.bsky.feed.post/3l36dbr62372y,bafyreibkatnga7dtge5tsr4mynqz3emje3yeizuxfy5k7mqznxvxq4zvgm,Amei te reencontrar aqui....🤩🤩🤩,2024-09-02T12:45:05Z,0,0,0,2024-09-02T12:45:05Z,glauciavianna.bsky.social,Terrivelmente Bozofóbica,did:plc:6oybvqem6xfizndzrpsu45do,sem violência detectada
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3l36dw2gf5e22,bafyreiakl2rneue2tat52baepuptribpqenlotxqnemctskkpvxjwadqce,"👏 Viva a Democracia 👏
|
🚨FAZ O L de Lula e tb faça o M de Maria do Rosário @mariadorosario.bsky.social para a prefeitura de Porto Alegre.
|
Parabéns: @lulaoficial.bsky.social @pt-brasil.bsky.social @ptnacamara.bsky.social",2024-09-02T12:56:21Z,0,0,2,2024-09-02T12:56:21Z,beto1berto.bsky.social,Beto,did:plc:66d4myypwtzbuvibzvhskqcj,sem violência detectada
at://did:plc:3vge2o2l33agq7hdjzfk77vv/app.bsky.feed.post/3l34anmxrs622,bafyreicnnvpuqh6tumnrzu6ujww3bsvlvsag33wadlcjyxobdkww3nviem,Não esqueça do BOULOS pra esse lanche ficar PREFEITO 50!😉👉🎂,2024-09-01T16:52:28Z,0,0,0,2024-09-01T16:52:28Z,slenderman1917.bsky.social,Slenderman 1917 ☭ 🚩,did:plc:3vge2o2l33agq7hdjzfk77vv,sem violência detectada
at://did:plc:3vc2wuijhrlr5db6dbkgo43q/app.bsky.feed.post/3l342wxrih42s,bafyreie7xclf6gr75rbkupmlb4al7nayen3fppqlsg2wfilalwo62mwar4,"A nossa futura Prefeita de Porto mais Alegre!
🤩🤗🇧🇷🚩",2024-09-01T15:10:36Z,0,0,1,2024-09-01T15:10:34Z,albatroz-lima.bsky.social,Albatroz,did:plc:3vc2wuijhrlr5db6dbkgo43q,sem violência detectada
at://did:plc:3m7cuhvsoy527ut3s5yl4igv/app.bsky.feed.post/3l32h572lyu23,bafyreicj6kwcznaslwn4xttc2s2xaan6gn4hmowwzlhll3ybhgsly4n3g4,Bora subir o tom da campanha! Tema enchente tem que ser trazido de forma mais enérgica e responsabilizando o prefeito 🤷🏾‍♂️,2024-08-31T23:43:28Z,0,0,3,2024-08-31T23:43:28Z,fabywk.bsky.social,Esquerda Feliz 🔥,did:plc:3m7cuhvsoy527ut3s5yl4igv,sem violência detectada
at://did:plc:lw626gdbpojh4ajfyg74qtw5/app.bsky.feed.post/3l2vkuup2v62y,bafyreibjozqve6bfkjezlb3w4byjdcmtc2lsza5r4zjzc7cmrsjgh7ngmy,Tem que aparecer mais por aqui minha futura prefeita!!! ✊🏻🇻🇳,2024-08-30T01:07:05Z,0,1,5,2024-08-30T01:07:05Z,hermyz.bsky.social,HH.✊🏻🚩,did:plc:lw626gdbpojh4ajfyg74qtw5,sem violência detectada
at://did:plc:llnwxuoymbezjcfunvjxjnlo/app.bsky.feed.post/3l32a6mmwyq25,bafyreigsjmyjrxfck7xhzlreqmwedktr5nmvpuxigjvsvt45fyd75db53q,"Rosario, voce tem meu voto. 
Rosario, sua campanha deve destacar a estreita ligação do direitista melo com o primitivismo bolsonarista. JB, o fascista que tentou dar um golpe em nossa democracia. Não dá pra entender a normalização desse fato...",2024-08-31T21:38:31Z,0,0,1,2024-08-31T21:38:31Z,leanz100.bsky.social,Leanz,did:plc:llnwxuoymbezjcfunvjxjnlo,sem violência detectada
at://did:plc:nsr4zc7mqyn7h2njaksvfgs4/app.bsky.feed.post/3l3oqvv6usc2y,bafyreid4hobobx7wdfdfdrxumvvgufrhfmn3wufwt6vh55vuc5bupwvzvy,Conte Comigo Maria!!!,2024-09-09T01:31:35Z,0,0,0,2024-09-09T01:31:35Z,abneralbqe.bsky.social,Abner Albuquerque,did:plc:nsr4zc7mqyn7h2njaksvfgs4,sem violência detectada
at://did:plc:2ra5ohqvroqndgadamzsyxbu/app.bsky.feed.post/3l26cpmuglq22,bafyreigh2xcfobpkaxmh4pyhjuczkvkc2whubppkiwsxkyxtapsdqjvypm,Mulheres pra valer! Vote 13,2024-08-20T19:09:44Z,0,0,1,2024-08-20T19:09:44Z,izzaa.bsky.social,Izzaa🚩🚩🚩,did:plc:2ra5ohqvroqndgadamzsyxbu,sem violência detectada
at://did:plc:wjybiicjcq36leperhifukzl/app.bsky.feed.post/3kzfqkfwhs22x,bafyreidem77a7edpl3rvg2zxldie7huip3rywcx342wy4zh75lf2bhglky,"Porto Alegre precisa voltar a ser uma capital, hoje é uma cidadizinha qualquer, que não dá suporte algum, nem aos outros municípios e nem aos seus próprios habitantes.",2024-08-11T00:40:49Z,0,1,3,2024-08-11T00:40:49Z,martav498.bsky.social,Marta,did:plc:wjybiicjcq36leperhifukzl,sem violência detectada
at://did:plc:wrpvvtpy3pjcdesnexihlpq2/app.bsky.feed.post/3kz52hycfms2e,bafyreic2z55fgobyfui33s6pro2v4lapmqgjkletxjcpnexthwcox6wuvu,"...e vamos que vamos!!!
A luta continua!!!",2024-08-07T13:44:26Z,0,0,0,2024-08-07T13:44:26Z,batucada.bsky.social,NA,did:plc:wrpvvtpy3pjcdesnexihlpq2,sem violência detectada
at://did:plc:qi5ee2zcyczt2qo4pacfpaav/app.bsky.feed.post/3l33uvwqsyp2r,bafyreidhvab33qqs4n3eowdsf6xi2jsfrmh6fkcnd6eo5acqfunypaehta,"Precisamos que os companheiros, como Robaina, façam suas contas por aqui! 💪❤️",2024-09-01T13:22:37Z,0,0,1,2024-09-01T13:22:37Z,viniciusgodoy.bsky.social,Vinícius Godoy 🇪🇪🇧🇷🇵🇹🧉📚Ⓐ🏴⩜ L/Acc,did:plc:qi5ee2zcyczt2qo4pacfpaav,sem violência detectada
at://did:plc:ntvekiguke7rrvbwceu6khdn/app.bsky.feed.post/3kz4zxgxhq22z,bafyreifq27tootzxyslx2o6aqhhsctcmbh3lme7nwwcum3untg4oewpnaa,Bom dia minha guerreira! ❤️,2024-08-07T13:35:12Z,0,0,0,2024-08-07T13:35:12Z,silvio09.bsky.social,Toque de Amor 🩷♀️,did:plc:ntvekiguke7rrvbwceu6khdn,sem violência detectada
at://did:plc:gfexk3xtrelrl4th764e6frg/app.bsky.feed.post/3kzzxvymvd225,bafyreibxvb4zcg2v4lolruhuseza4daiovjhvfkveazs2wpi2pouvfbgo4,"Bora vencer, Maria! ✊",2024-08-19T01:45:48Z,0,0,0,2024-08-19T01:45:48Z,marcris.bsky.social,Marcris🚩🍉,did:plc:gfexk3xtrelrl4th764e6frg,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ky5m6p522s27,bafyreih66ayj3fpyv224jzf3tliu5bnm5ym55softbzqr2rffcz5xfpzee,"Obrigada, querido amigo e companheiro Oliboni, pelo título e todo carinho e respeito pelo trabalho que realizo pelo Brasil, nosso Rio Grande do Sul, e agora, mais do que nunca, à nossa Porto Alegre. 

Porto Alegre me escolheu e eu escolhi ser, viver e trabalhar por ela! ❤️

#PortoAlegre",2024-07-26T01:36:11Z,0,0,11,2024-07-26T01:36:11Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ky2dmmozfp2f,bafyreia3evraj6ol524jkidtc5fhdjdlafjrx3lyyfbtxs7epxxnqqhdfy,"Neste POAÇÃO contamos com a presença da deputada estadual, Luciana Genro; do vereador Jonas Reis; do ex-prefeito José Fortunatti, da ativista da causa animal e ex-deputada, Regina Becker; e do presidente do PV, Cleber Giovane, além de representantes de entidades de proteção e cuidado aos animais.",2024-07-24T18:24:56Z,0,0,12,2024-07-24T18:24:56Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ky2dm2iezp2c,bafyreigccs4khehy5hsldd2z5mgzko5ptqtwlwvpkkue6qeidbpdluezaq,"Animais não são objetos, são sujeitos de direitos, e nós também queremos garantir uma vida digna para aqueles que dedicam sua força na contribuição do sustento de seus tutores, ou simplesmente transbordam afeto.",2024-07-24T18:24:37Z,1,0,3,2024-07-24T18:24:37Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
