reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did,palavras_encontradas,contagem_palavras
at://did:plc:p5ml37jya6vvmdto3yfk6f72/app.bsky.feed.post/3l5nqemaorl2t,bafyreihhl5n5x4aphbubwflzemjee7vaolusxjhbrvoc6qmguz7g7qx5ve,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nq4lohp72z,"Pablo Marçal, pra dizer que não odeia as mulheres, argumentou que é casado com uma e que a esposa dele está no debate com ele.

Um argumento risível, perante seu comportamento com as mulheres.

Mas aproveito pra relembrar: nem a esposa de Marçal vai votar no Marçal.

#BoulosPrefeito50 #DebateNaGlobo",amandapaschoal.bsky.social,casada com juuriistaaa e meteu o famoso loko...https://oglobo.globo.com/politica/eleicoes-2024/noticia/2024/09/27/mulher-de-pablo-marcal-foi-condenada-por-doacoes-ilegais-na-campanha-eleitoral-de-2022.ghtml,2024-10-04T02:39:39Z,1,0,4,2024-10-04T02:39:39Z,jaqueribes.bsky.social,Jaqueline Ribe ♥️,did:plc:p5ml37jya6vvmdto3yfk6f72,mulher,1
at://did:plc:ngtqi4cirfmtpnnxnnogslkm/app.bsky.feed.post/3l5p3ddbaju2o,bafyreig7ljxziqd5pi5ldt5sbevsthh2fbwreinntufdqfrepcbdwjczxu,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nq4lohp72z,"Pablo Marçal, pra dizer que não odeia as mulheres, argumentou que é casado com uma e que a esposa dele está no debate com ele.

Um argumento risível, perante seu comportamento com as mulheres.

Mas aproveito pra relembrar: nem a esposa de Marçal vai votar no Marçal.

#BoulosPrefeito50 #DebateNaGlobo",amandapaschoal.bsky.social,Nem a mulher dele vota nele,2024-10-04T15:28:27Z,0,0,0,2024-10-04T15:28:27Z,annecsm.bsky.social,NA,did:plc:ngtqi4cirfmtpnnxnnogslkm,mulher,1
at://did:plc:kwpf4vjwflwhatpwgsspc7tb/app.bsky.feed.post/3l5tumo6jdb2f,bafyreia3n42npccgkcf7icosvoqlkunhqbktlyucc3mfsgeerjuqfo7xlu,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nq4lohp72z,"Pablo Marçal, pra dizer que não odeia as mulheres, argumentou que é casado com uma e que a esposa dele está no debate com ele.

Um argumento risível, perante seu comportamento com as mulheres.

Mas aproveito pra relembrar: nem a esposa de Marçal vai votar no Marçal.

#BoulosPrefeito50 #DebateNaGlobo",amandapaschoal.bsky.social,Como assim ele tem esposa? Quem é a maluca?,2024-10-06T13:11:42Z,0,0,0,2024-10-06T13:11:42Z,marishewolf.bsky.social,Mariana,did:plc:kwpf4vjwflwhatpwgsspc7tb,maluca,1
at://did:plc:gphimaqeqbvgpajn6pv7hzwl/app.bsky.feed.post/3l5nswgek4g23,bafyreidqryjbg5appyymi6xp6u3ov4g75n62z5h2o45ctwvdrmw3jwxo6q,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nq4lohp72z,"Pablo Marçal, pra dizer que não odeia as mulheres, argumentou que é casado com uma e que a esposa dele está no debate com ele.

Um argumento risível, perante seu comportamento com as mulheres.

Mas aproveito pra relembrar: nem a esposa de Marçal vai votar no Marçal.

#BoulosPrefeito50 #DebateNaGlobo",amandapaschoal.bsky.social,Calma aí amigo... O filho do Lula espancou a mulher e não vejo o senhor falar nada sobre isso,2024-10-04T03:25:25Z,0,0,0,2024-10-04T03:25:24Z,hickoc02.bsky.social,Hickoc,did:plc:gphimaqeqbvgpajn6pv7hzwl,mulher,1
at://did:plc:e6hhkopfq3sqgjv6iz7csjuc/app.bsky.feed.post/3l5nra7y4l72k,bafyreicijimujhul5qbnay6o3wt5lb5r2rz6yrz2lpjppl6rwhjvknlpqm,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nq4lohp72z,"Pablo Marçal, pra dizer que não odeia as mulheres, argumentou que é casado com uma e que a esposa dele está no debate com ele.

Um argumento risível, perante seu comportamento com as mulheres.

Mas aproveito pra relembrar: nem a esposa de Marçal vai votar no Marçal.

#BoulosPrefeito50 #DebateNaGlobo",amandapaschoal.bsky.social,"Eu amo quando expõe essa foto de como ele é de verdade. Hahahah 
171 fdp. Hahahha",2024-10-04T02:55:05Z,0,0,6,2024-10-04T02:55:05Z,monpetit1456.bsky.social,Mon PeTIt!,did:plc:e6hhkopfq3sqgjv6iz7csjuc,fdp,1
at://did:plc:zmcvxfz6bxxhns7fcrlwxofz/app.bsky.feed.post/3l5o24d2hkh2u,bafyreid7atfofxf7fjicpkcfpjq2clzm5oyguxzt6h2xtwnau2ei3phug4,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,"Ele viu o filme UM dia de crime e se inspirou.
Nem sei se o nome do filme é esse kkkk mas é por aí.
Esse imbecil é pior que o cbozo",2024-10-04T05:33:58Z,0,0,2,2024-10-04T05:33:58Z,namoita52.bsky.social,SISSA FLORIDA/NA MOITA🚩🚩🚩,did:plc:zmcvxfz6bxxhns7fcrlwxofz,imbecil,1
at://did:plc:z4hl5dr3d3wfnmcpebpi3zcl/app.bsky.feed.post/3l5nta6b6nk2r,bafyreia7r5whfkilfitkq6zramns2sp5lkfhklt2b5h3ungrgh3iv3gyjy,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,Não sei o que leva alguém sair de cada pra votar nesse pilantra,2024-10-04T03:30:51Z,0,0,2,2024-10-04T03:30:51Z,emerson1234.bsky.social,NA,did:plc:z4hl5dr3d3wfnmcpebpi3zcl,pilantra,1
at://did:plc:wm7nsb6fyavnfc7klhsynzy6/app.bsky.feed.post/3l5nrmjmbp22z,bafyreicsigpdtvuuykchbfqdwb6tqdffc5k55bj3wfkpsnbfskpxf7laie,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,"ele falando que vai ter jejum de crime pq vai gerar 2 milhões de empregos, como ele vai fazer isso? mágica, quem são esses 2 milhões de desempregados? mistério
quem vota nele tá em um nível de desconexão que puta merda",2024-10-04T03:01:58Z,0,0,1,2024-10-04T03:01:58Z,njherszage.bsky.social,ִֶguta ♿🩷,did:plc:wm7nsb6fyavnfc7klhsynzy6,merda,1
at://did:plc:tayvtoqplrg6ed6hf4dm35m6/app.bsky.feed.post/3l5nn2rg4b526,bafyreihg352brdsz4s2n7z2ajnmxvv7koxbuolnqvz473sxfhqt5pzlexi,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,Tinha que ser mulher . Mulheres a maioria não compram ele não....Os que têm simpatia por ele são só os boçais.,2024-10-04T01:40:27Z,0,0,4,2024-10-04T01:40:27Z,ghibliheroine.bsky.social,🗡️ ghibliheroine 🪄,did:plc:tayvtoqplrg6ed6hf4dm35m6,mulher,1
at://did:plc:ngwvjpxllyrjpndc2ptkgwah/app.bsky.feed.post/3l5rarq6doy2b,bafyreidoz57zqa7mjiixc6lnuwqfek47n4bkiiy36o4pfszes3d7sonsii,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,Esse bicho tem problema mental,2024-10-05T12:11:18Z,0,0,0,2024-10-05T12:11:18Z,romulosamir72.bsky.social,SAMIR -🦁🅱️===>🅰️,did:plc:ngwvjpxllyrjpndc2ptkgwah,bicho,1
at://did:plc:ml2xfkl7a54er5cy2c3lfegp/app.bsky.feed.post/3l5nmo6bjqv2p,bafyreiel3djwore4wft6z64byna2dtd47hbif5vf6nepsvdufcm4kxpp2q,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,"Essa do jejum até gargalhei em casa! Mano... sem brincadeira, tô muito cansada desse pessoal meter religião em discurso político. Cansa. Fico imaginando o coitado do evangélico doido pra escutar a palavra e que no púlpito só sai boca de urna.",2024-10-04T01:33:24Z,3,3,335,2024-10-04T01:33:24Z,anamagal.bsky.social,Ana Rita,did:plc:ml2xfkl7a54er5cy2c3lfegp,boca,1
at://did:plc:kztlimisbmqyj4c66yuonyjx/app.bsky.feed.post/3l5ompaefcg27,bafyreihotsp5oqooq5zffkvx5n4cr22tp6egb2dxp4ap4ua33cewvzazy4,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,É um imbecil redondo.,2024-10-04T11:06:40Z,0,0,1,2024-10-04T11:06:40Z,lis13.bsky.social,Lisbeth 1️⃣3️⃣🦑❤️,did:plc:kztlimisbmqyj4c66yuonyjx,imbecil,1
at://did:plc:jl4tb74wcbdlloz4mg7szcfe/app.bsky.feed.post/3l5nn3jkfgt2p,bafyreibewimj6p34i67lt3mkodfmr3xztvzcdatvligfhpdvrqlvw7tdmy,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,Esse Marçal é um idiota perigoso 🤮,2024-10-04T01:40:52Z,0,0,2,2024-10-04T01:40:52Z,0240mbm.bsky.social,NA,did:plc:jl4tb74wcbdlloz4mg7szcfe,idiota,1
at://did:plc:bd3tk4wamfdzjs4i6xp52lyt/app.bsky.feed.post/3l5nrlnui2x2j,bafyreifhuyrzl626gd3kozd4yjyuwlejhrkuozvhebunn32lnzwi4f5dpi,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,"Não tente entender a ""lógica"" ou a ""moral"" marçaliana... Você vai enlouquecer se tentar!!!

#MarçalBandidoRasteiro #VoteBoulosParaPrefeito_50☀️ #SDV",2024-10-04T03:00:54Z,0,0,3,2024-10-04T03:00:54Z,alvaro7.bsky.social,Álvaro Machado,did:plc:bd3tk4wamfdzjs4i6xp52lyt,moral,1
at://did:plc:7fl5rza3daekkqzn4gc7oynt/app.bsky.feed.post/3l5nt63fwwo27,bafyreia7eyn42v35rqopvj7bh6p2wi35djahjjrjvtfv3dlvnuly4tya2y,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,Como pode ser tão idiota? pra ganhar dele só o Bozo,2024-10-04T03:29:42Z,1,0,2,2024-10-04T03:29:41Z,bethk26.bsky.social,Beth K🍀,did:plc:7fl5rza3daekkqzn4gc7oynt,idiota,1
at://did:plc:626iyyvaj4vbbpol3ngoggmc/app.bsky.feed.post/3l5ox5asuve23,bafyreiewbshhr5ry3gc6xvmebxxtfjwiv7inwshkv4u7dzcmn7vpt5caje,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,Pisolista querendo ter moral? Piada pronta olha pra tua cara primeiro pra falar dos outros palhaça.,2024-10-04T14:13:27Z,0,0,0,2024-10-04T14:13:27Z,sakurapari.bsky.social,NA,did:plc:626iyyvaj4vbbpol3ngoggmc,moral,1
at://did:plc:4oqjwhumi4jaefiohquz2pi2/app.bsky.feed.post/3l5numhgqc426,bafyreifbo76cfy65iefejadlh7pyzy4bbre7jcw3a3s5tiuojvi63z6z7u,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,"Este canalha está falando com evangélicos.  ""Jejum"" de crimes, eles sabem do que ele está falando.",2024-10-04T03:55:37Z,0,0,2,2024-10-04T03:55:37Z,edmilsonsap.bsky.social,Edmilson Sabadini,did:plc:4oqjwhumi4jaefiohquz2pi2,canalha,1
at://did:plc:3pmxeax2zghf4xb5zgoerlwg/app.bsky.feed.post/3l5nnjc3anb2d,bafyreiemsaynyujjnsyhe77fwycxd3hvj5wzs3kxzf3hadgmui4zjqhsre,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nmhzeslk2h,"Pablo Marçal disse que vai acabar com a criminalidade instituindo um mês de ""jejum de crime"".

Eu não entendi.

Ele vai parar de cometer crimes por um mês e acha que todos os criminosos vão fazer o mesmo?

E o jejum de crime duraria só um mês porque? Ele não aguenta ficar dois sem cometer crime?",amandapaschoal.bsky.social,Cala boca e faz o M,2024-10-04T01:48:33Z,0,0,0,2024-10-04T01:48:33Z,fabiofrota.bsky.social,NA,did:plc:3pmxeax2zghf4xb5zgoerlwg,boca,1
at://did:plc:a4kplztvhdgcyn7dnwirc2jk/app.bsky.feed.post/3l5nlwxsmbm2t,bafyreialiyel4c3qrezjssde3edr7fpw672cvd2uvewtyvzjbcczsi4n2i,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5nln74jpx2i,"Ricardo Nunes começou o debate dizendo que sua gestão fez uma ""economia liberal"".

O que ele fez não foi nem mesmo ""economia liberal"", o que seria ruim por si só. Foi ABANDONO!

Nunes acumulou 40 BILHÕES em caixa. E enquanto isso há 80 mil pessoas vivendo NAS RUAS. 

#BoulosPrefeito50 #DebateNaGlobo",amandapaschoal.bsky.social,"Acumulou dinheiro no caixa e o estado de sp tá esse caos. 
Além disso, gastando uma porrada com propaganda eleitoral, né?
O cara além de incompetente é extremamente prejudicial pra prefeitura de São Paulo.",2024-10-04T01:20:26Z,0,0,0,2024-10-04T01:20:26Z,fzy-us.bsky.social,discípulo do chef e viciado em ler ☭,did:plc:a4kplztvhdgcyn7dnwirc2jk,incompetente,1
at://did:plc:jhyn6tgssoq575s5hfes7jh5/app.bsky.feed.post/3l5nnywrp552j,bafyreif2cxyivrjrazw2ukncbf4rxjobbfbtob4oe6rzu7rpefrde2ecwu,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nk4bhnbt2d,"Me preparando para o Debate da Globo, que começa daqui a pouco.",guilhermeboulos.bsky.social,Sdd da esquerda maluca!,2024-10-04T01:57:19Z,0,0,0,2024-10-04T01:57:19Z,lulu-andrade07.bsky.social,NA,did:plc:jhyn6tgssoq575s5hfes7jh5,maluca,1
at://did:plc:7zb27666g7rojwzhs2qhjcdj/app.bsky.feed.post/3l5nsejif7u2u,bafyreidw4ginspnpuefgsod2jaazo6zd5vzvvwois75j6b3dkxhdf3qjfq,at://did:plc:acvjxnp5fsqoq4fwri6wuqj7/app.bsky.feed.post/3l5nk4bhnbt2d,"Me preparando para o Debate da Globo, que começa daqui a pouco.",guilhermeboulos.bsky.social,"Marçal disse que iria mostrar as provas de que o Boulos era ""usuário de cocaína"" no último debate do primeiro turno. Nunca teve cargo público e já descumpre promessa. Esse é sem vergonha mesmo!",2024-10-04T03:15:23Z,0,0,0,2024-10-04T03:15:23Z,acidezpolitica.bsky.social,Acidez política,did:plc:7zb27666g7rojwzhs2qhjcdj,vergonha,1
at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5mqtdqwsn2h,bafyreifi6ovbrw7wlawdgohj6fr6gjwdyuvuq7xx74qfurgwpwgirltwe4,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5mqq6oj6v2p,"É que as linhas da CPTM existem pra chegar nas periferias e cidades vizinhas.

E muita gente mora, trabalha e vive seu cotidiano nas periferias, sem ir com frequencia pro centro expandido, onde ficam a maioria das integrações.

São Miguel Paulista por exemplo é maior que a cidade de São Carlos +👇🏽",amandapaschoal.bsky.social,"E muitas dessas pessoas não vão decorar o mapa do transporte, e vão usá-lo só quando necessário.

E isso acaba criando uma barreira idiota pra quando essas pessoas quiserem acessar serviços públicos que só tem no Centro.",2024-10-03T17:15:13Z,0,0,3,2024-10-03T17:15:13Z,amandapaschoal.bsky.social,𝗔𝗠𝗔𝗡𝗗𝗔 𝗣𝗔𝗦𝗖𝗛𝗢𝗔𝗟 🏳️‍⚧️ 𝟱𝟬𝟳𝟬𝟬,did:plc:oaqqiq6ij4ndzvmhv3ozlsen,idiota,1
at://did:plc:ruwviqtrdngxm7fuyurru3uk/app.bsky.feed.post/3l5mqnht4hg2u,bafyreieqys5u2vp5cegcsj3zahsnfsmvbclqwma7bk3oo6pzpq3t5vvype,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5mpf3nvot2x,"Isso parece algo tão tosco, mas atrapalha muito a vida de idosos, de quem faz integração, dos moradores das periferias e região metropolitana, dos turistas e de quem não tem celular.

Tudo pra economizar o que, no universo das políticas de mobilidade, seria equivalente à uma coxinha e um refri.",amandapaschoal.bsky.social,"Pensa que de boa alguém com dificuldade de andar/ficar em pé, apoiado numa bengala com uma mão e pegando o celular com a outra pra se localizar… e quem não tem acesso internet? E quem tem outras deficiências? Parece q é sempre um idiota no lugar quem quem toma decisão",2024-10-03T17:11:56Z,0,0,1,2024-10-03T17:11:56Z,brucsm.bsky.social,Brucs,did:plc:ruwviqtrdngxm7fuyurru3uk,idiota,1
at://did:plc:r7feksqrxzmfa4v5ehfy7a5y/app.bsky.feed.post/3l5qpn6tmy62n,bafyreiaph2yatt5uydw3kcknvzbfy7hgrliray3edwnci5nnperot2t3je,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5mpf3nvot2x,"Isso parece algo tão tosco, mas atrapalha muito a vida de idosos, de quem faz integração, dos moradores das periferias e região metropolitana, dos turistas e de quem não tem celular.

Tudo pra economizar o que, no universo das políticas de mobilidade, seria equivalente à uma coxinha e um refri.",amandapaschoal.bsky.social,Q merda,2024-10-05T07:04:32Z,0,0,0,2024-10-05T07:04:32Z,crissp.bsky.social,SoulSol,did:plc:r7feksqrxzmfa4v5ehfy7a5y,merda,1
at://did:plc:hyiy4cs4znx33ssi4xtadnzp/app.bsky.feed.post/3l5muimfbgq25,bafyreid7ecp236277glqwyxlirdk2dp3nncm2usqnspzagoikegfdcsjx4,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5mpf3nvot2x,"Isso parece algo tão tosco, mas atrapalha muito a vida de idosos, de quem faz integração, dos moradores das periferias e região metropolitana, dos turistas e de quem não tem celular.

Tudo pra economizar o que, no universo das políticas de mobilidade, seria equivalente à uma coxinha e um refri.",amandapaschoal.bsky.social,"Em alguns casos, como este por exemplo, a substituição de informações por um QRcode é  simplesmente ridícula,  e um desserviço para a sociedade!",2024-10-03T18:20:46Z,0,0,0,2024-10-03T18:20:46Z,se-siqueira.bsky.social,Sé Siqueira 🚩🚩🚩,did:plc:hyiy4cs4znx33ssi4xtadnzp,ridícula,1
at://did:plc:htnhptliimvqdde7jg5ufanm/app.bsky.feed.post/3l5mpqyhob72y,bafyreih5f6mjerhwvsvjyzos3iab3lqzsvmzthypwyt23q3jikmx2tejyu,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5mpf3nvot2x,"Isso parece algo tão tosco, mas atrapalha muito a vida de idosos, de quem faz integração, dos moradores das periferias e região metropolitana, dos turistas e de quem não tem celular.

Tudo pra economizar o que, no universo das políticas de mobilidade, seria equivalente à uma coxinha e um refri.",amandapaschoal.bsky.social,"E quem tem celular e nao quer tirar da bolsa pra nao ser roubado?

Presta pra nada isso aí.",2024-10-03T16:56:01Z,0,0,14,2024-10-03T16:56:01Z,exploradoraurbana.bsky.social,Exploradora Urbana,did:plc:htnhptliimvqdde7jg5ufanm,Presta,1
at://did:plc:7p5dggklctpipuzevoffx77y/app.bsky.feed.post/3l5mpx2v6bi2q,bafyreig5miaj6ud7ig2he7as4eahklwpnkpxc4bco6zpzd2hmeexcurrqu,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5mpf3nvot2x,"Isso parece algo tão tosco, mas atrapalha muito a vida de idosos, de quem faz integração, dos moradores das periferias e região metropolitana, dos turistas e de quem não tem celular.

Tudo pra economizar o que, no universo das políticas de mobilidade, seria equivalente à uma coxinha e um refri.",amandapaschoal.bsky.social,"imagine você ter que ficar com o celular exposto e correr o risco de ser assaltado. Ideias de imbecil, mas o que esperar vindo do governo do ""cara de areia mijada""",2024-10-03T16:59:21Z,0,0,8,2024-10-03T16:59:21Z,nandomarley.bsky.social,FMarley,did:plc:7p5dggklctpipuzevoffx77y,imbecil,1
